"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2022-04-22,"23:52:00","X8","PN",990
2022-04-22,NA,"X8","PPT",0
2022-04-22,NA,"X8","RS24h",21.1
2022-04-22,NA,"X8","VVM10",3
2022-04-22,NA,"X8","DVM10",240
2022-04-22,"11:49:00","X8","VVX10",9.8
2022-04-22,"11:49:00","X8","DVVX10",199
2022-04-23,NA,"D5","TM",10.3
2022-04-23,"10:36:00","D5","TX",14.9
2022-04-23,"12:26:00","D5","TN",6.5
2022-04-23,NA,"D5","HRM",90
2022-04-23,"08:30:00","D5","HRX",100
2022-04-23,"17:42:00","D5","HRN",68
2022-04-23,NA,"D5","PM",951.4
2022-04-23,"23:21:00","D5","PX",955.4
2022-04-23,"08:33:00","D5","PN",948.9
2022-04-23,NA,"D5","PPT",12.2
2022-04-23,NA,"D5","RS24h",10.7
2022-04-23,NA,"D5","VVM10",6.3
2022-04-23,"12:30:00","D5","DVVX10",265
2022-04-23,NA,"X2","TM",14.1
2022-04-23,"10:46:00","X2","TX",18.1
2022-04-23,"14:24:00","X2","TN",9.3
2022-04-23,NA,"X2","HRM",74
2022-04-23,"14:30:00","X2","HRX",92
2022-04-23,"17:16:00","X2","HRN",50
2022-04-23,NA,"X4","TM",14.2
2022-04-23,"10:44:00","X4","TX",17.4
2022-04-23,"14:20:00","X4","TN",9.6
2022-04-23,NA,"X4","HRM",74
2022-04-23,"06:00:00","X4","HRX",100
2022-04-23,"17:30:00","X4","HRN",48
2022-04-23,NA,"X4","PM",995.6
2022-04-23,"23:30:00","X4","PX",1000.1
2022-04-23,"07:13:00","X4","PN",992.6
2022-04-23,NA,"X4","PPT",11.8
2022-04-23,NA,"X4","RS24h",12.8
2022-04-23,NA,"X4","VVM10",3.2
2022-04-23,NA,"X4","DVM10",241
2022-04-23,"12:19:00","X4","VVX10",15
2022-04-23,"12:19:00","X4","DVVX10",227
2022-04-23,NA,"X8","TM",13.3
2022-04-23,"10:34:00","X8","TX",17.6
2022-04-23,"12:27:00","X8","TN",9.3
2022-04-23,NA,"X8","HRM",81
2022-04-23,"11:02:00","X8","HRX",100
2022-04-23,"17:13:00","X8","HRN",50
2022-04-23,NA,"X8","PM",989.9
2022-04-23,"23:35:00","X8","PX",994.4
2022-04-23,"06:51:00","X8","PN",986.8
2022-04-23,NA,"X8","PPT",8.9
2022-04-23,NA,"X8","RS24h",12.4
2022-04-23,NA,"X8","VVM10",2.8
2022-04-23,NA,"X8","DVM10",234
2022-04-23,"12:47:00","X8","VVX10",13.3
2022-04-23,"12:47:00","X8","DVVX10",265
2022-04-24,NA,"D5","TM",13.6
2022-04-24,"14:30:00","D5","TX",21.6
2022-04-24,"00:22:00","D5","TN",8.4
2022-04-24,NA,"D5","HRM",67
2022-04-24,"23:05:00","D5","HRX",87
2022-04-24,"14:39:00","D5","HRN",39
2022-04-24,NA,"D5","PM",959.8
2022-04-24,"23:44:00","D5","PX",965
2022-04-24,"03:14:00","D5","PN",954.6
2022-04-24,NA,"D5","PPT",0
2022-04-24,NA,"D5","RS24h",25.4
2022-04-24,NA,"D5","VVM10",3.5
2022-04-24,"07:30:00","D5","VVX10",17.3
2022-04-24,"07:30:00","D5","DVVX10",337
2022-04-24,NA,"X2","TM",16.4
2022-04-24,"14:49:00","X2","TX",23.8
2022-04-24,"01:22:00","X2","TN",12.1
2022-04-24,NA,"X2","HRM",59
2022-04-24,"23:58:00","X2","HRX",84
2022-04-24,"15:55:00","X2","HRN",41
2022-04-24,NA,"X4","TM",16.7
2022-04-24,"14:30:00","X4","TX",23.9
2022-04-24,"00:37:00","X4","TN",12.3
2022-04-24,NA,"X4","HRM",54
2022-04-24,"23:57:00","X4","HRX",73
2022-04-24,"14:31:00","X4","HRN",33
2022-04-24,NA,"X4","PM",1004
2022-04-24,"23:49:00","X4","PX",1009.3
2022-04-24,"00:44:00","X4","PN",999.6
2022-04-24,NA,"X4","PPT",0
2022-04-24,NA,"X4","RS24h",26
2022-04-24,NA,"X4","VVM10",3
2022-04-24,NA,"X4","DVM10",288
2022-04-24,"02:34:00","X4","VVX10",12.6
2022-04-24,"02:34:00","X4","DVVX10",270
2022-04-24,NA,"X8","TM",16
2022-04-24,"14:15:00","X8","TX",23.8
2022-04-24,"00:32:00","X8","TN",11.6
2022-04-24,NA,"X8","HRM",59
2022-04-24,"23:17:00","X8","HRX",86
2022-04-24,"14:34:00","X8","HRN",36
2022-04-24,NA,"X8","PM",998.3
2022-04-24,"23:56:00","X8","PX",1003.5
2022-04-24,"02:57:00","X8","PN",993.7
2022-04-24,NA,"X8","PPT",0
2022-04-24,NA,"X8","RS24h",25.6
2022-04-24,NA,"X8","VVM10",2.9
2022-04-24,NA,"X8","DVM10",280
2022-04-24,"06:49:00","X8","VVX10",12.8
2022-04-24,"06:49:00","X8","DVVX10",301
2022-04-25,NA,"D5","TM",15.3
2022-04-25,"12:29:00","D5","TX",20.2
2022-04-25,"04:00:00","D5","TN",10.7
2022-04-25,NA,"D5","HRM",61
2022-04-25,"00:33:00","D5","HRX",83
2022-04-25,"21:08:00","D5","HRN",41
2022-04-25,NA,"D5","PM",965.3
2022-04-25,"23:34:00","D5","PX",966.7
2022-04-25,"03:30:00","D5","PN",964.1
2022-04-25,NA,"D5","PPT",0
2022-04-25,NA,"D5","RS24h",26.7
2022-04-25,NA,"D5","VVM10",3.5
2022-04-25,NA,"D5","DVM10",172
2022-04-25,"15:04:00","D5","VVX10",8.6
2022-04-25,"15:04:00","D5","DVVX10",205
2022-04-25,NA,"X2","TM",15.9
2022-04-25,"14:48:00","X2","TX",19.9
2022-04-25,"04:40:00","X2","TN",11.9
2022-04-25,NA,"X2","HRM",71
2022-04-25,"23:14:00","X2","HRX",88
2022-04-25,"20:43:00","X2","HRN",51
2022-04-25,NA,"X4","TM",16.6
2022-04-25,"15:48:00","X4","TX",20.9
2022-04-25,"04:30:00","X4","TN",13.1
2022-04-25,NA,"X4","HRM",62
2022-04-25,"23:08:00","X4","HRX",80
2022-04-25,"15:44:00","X4","HRN",44
2022-04-25,NA,"X4","PM",1009.5
2022-04-25,"23:34:00","X4","PX",1011
2022-04-25,"03:30:00","X4","PN",1008.4
2022-04-25,NA,"X4","PPT",0
2022-04-25,NA,"X4","RS24h",26.7
2022-04-25,NA,"X4","VVM10",1.9
2022-04-25,NA,"X4","DVM10",85
2022-04-25,"17:26:00","X4","VVX10",6.9
2022-04-25,"17:26:00","X4","DVVX10",245
2022-04-25,NA,"X8","TM",15.6
2022-04-25,"14:23:00","X8","TX",21.1
2022-04-25,"04:46:00","X8","TN",10.5
2022-04-25,NA,"X8","HRM",68
2022-04-25,"04:48:00","X8","HRX",95
2022-04-25,"15:32:00","X8","HRN",44
2022-04-25,NA,"X8","PM",1003.8
2022-04-25,"23:36:00","X8","PX",1005.2
2022-04-25,"03:37:00","X8","PN",1002.7
2022-04-25,NA,"X8","PPT",0
2022-04-25,NA,"X8","RS24h",25.8
2022-04-25,NA,"X8","VVM10",1.7
2022-04-25,NA,"X8","DVM10",202
2022-04-25,"16:35:00","X8","VVX10",7.4
2022-04-25,"16:35:00","X8","DVVX10",222
2022-04-26,NA,"D5","TM",16.4
2022-04-26,"12:46:00","D5","TX",21.8
2022-04-26,"01:55:00","D5","TN",12
2022-04-26,NA,"D5","HRM",46
2022-04-26,"02:06:00","D5","HRX",62
2022-04-26,"04:04:00","D5","HRN",33
2022-04-26,NA,"D5","PM",966.8
2022-04-26,"23:01:00","D5","PX",967.9
2022-04-26,"03:41:00","D5","PN",965.2
2022-04-26,NA,"D5","PPT",0
2022-04-26,NA,"D5","RS24h",26.9
2022-04-26,NA,"D5","VVM10",3.8
2022-04-26,NA,"D5","DVM10",240
2022-04-26,"14:37:00","D5","VVX10",9.7
2022-04-26,"14:37:00","D5","DVVX10",199
2022-04-26,NA,"X2","TM",16.7
2022-04-26,"13:37:00","X2","TX",22.5
2022-04-26,"05:14:00","X2","TN",10.5
2022-04-26,NA,"X2","HRM",64
2022-04-26,"03:06:00","X2","HRX",91
2022-04-26,"14:41:00","X2","HRN",39
2022-04-26,NA,"X4","TM",17.8
2022-04-26,"14:34:00","X4","TX",22.7
2022-04-26,"05:13:00","X4","TN",12.8
2022-04-26,NA,"X4","HRM",55
2022-04-26,"02:30:00","X4","HRX",96
2022-04-26,"14:34:00","X4","HRN",32
2022-04-26,NA,"X4","PM",1010.9
2022-04-26,"23:11:00","X4","PX",1012.1
2022-04-26,"03:30:00","X4","PN",1009.5
2022-04-26,NA,"X4","PPT",0
2022-04-26,NA,"X4","RS24h",26.6
2022-04-26,NA,"X4","VVM10",1.7
2022-04-26,NA,"X4","DVM10",220
2022-04-26,"15:01:00","X4","VVX10",7.7
2022-04-26,"15:01:00","X4","DVVX10",211
2022-04-26,NA,"X8","TM",16.4
2022-04-26,"13:44:00","X8","TX",22.3
2022-04-26,"04:14:00","X8","TN",10.5
2022-04-26,NA,"X8","HRM",59
2022-04-26,"02:54:00","X8","HRX",93
2022-04-26,"12:17:00","X8","HRN",34
2022-04-26,NA,"X8","PM",1005.2
2022-04-26,"23:13:00","X8","PX",1006.2
2022-04-26,"03:32:00","X8","PN",1003.8
2022-04-26,NA,"X8","PPT",0
2022-04-26,NA,"X8","RS24h",26.5
2022-04-26,NA,"X8","VVM10",1.7
2022-04-26,NA,"X8","DVM10",246
2022-04-26,"14:32:00","X8","VVX10",7.3
2022-04-26,"14:32:00","X8","DVVX10",200
2022-04-27,NA,"D5","TM",16.1
2022-04-27,"11:47:00","D5","TX",20.4
2022-04-27,"19:14:00","D5","TN",14
2022-04-27,NA,"D5","HRM",47
2022-04-27,"17:33:00","D5","HRX",61
2022-04-27,"11:54:00","D5","HRN",38
2022-04-27,NA,"D5","PM",968.9
2022-04-27,"23:33:00","D5","PX",970.9
2022-04-27,"03:54:00","D5","PN",966.8
2022-04-27,NA,"D5","PPT",0
2022-04-27,NA,"D5","RS24h",16.2
2022-04-27,NA,"D5","VVM10",2.8
2022-04-27,NA,"D5","DVM10",237
2022-04-27,"04:42:00","D5","VVX10",6.5
2022-04-27,"04:42:00","D5","DVVX10",273
2022-04-27,NA,"X2","TM",16.6
2022-04-27,"11:37:00","X2","TX",21.1
2022-04-27,"05:05:00","X2","TN",12.3
2022-04-27,NA,"X2","HRM",64
2022-04-27,"23:05:00","X2","HRX",84
2022-04-27,"11:55:00","X2","HRN",38
2022-04-27,NA,"X4","TM",17.8
2022-04-27,"11:41:00","X4","TX",21.1
2022-04-27,"04:46:00","X4","TN",14.9
2022-04-27,NA,"X4","HRM",52
2022-04-27,"22:33:00","X4","HRX",68
2022-04-27,"12:10:00","X4","HRN",36
2022-04-27,NA,"X4","PM",1013
2022-04-27,"23:30:00","X4","PX",1015.2
2022-04-27,"03:20:00","X4","PN",1010.9
2022-04-27,NA,"X4","PPT",0
2022-04-27,NA,"X4","RS24h",17.1
2022-04-27,NA,"X4","VVM10",1.2
2022-04-27,NA,"X4","DVM10",160
2022-04-27,"16:49:00","X4","VVX10",5.8
2022-04-27,"16:49:00","X4","DVVX10",235
2022-04-27,NA,"X8","TM",17.2
2022-04-27,"10:30:00","X8","TX",21.6
2022-04-27,"01:30:00","X8","TN",13.3
2022-04-27,NA,"X8","HRM",51
2022-04-27,"20:30:00","X8","HRX",64
2022-04-27,"11:37:00","X8","HRN",34
2022-04-27,NA,"X8","PM",1007.3
2022-04-27,"23:29:00","X8","PX",1009.4
2022-04-27,"03:37:00","X8","PN",1005.2
2022-04-27,NA,"X8","PPT",0
2022-04-27,NA,"X8","RS24h",15.7
2022-04-27,NA,"X8","VVM10",1.3
2022-04-27,NA,"X8","DVM10",201
2022-04-27,"13:52:00","X8","VVX10",5.1
2022-04-27,"13:52:00","X8","DVVX10",163
2022-04-28,NA,"D5","TM",16.9
2022-04-28,"11:10:00","D5","TX",21.3
2022-04-28,"05:12:00","D5","TN",13.6
2022-04-28,NA,"D5","HRM",48
2022-04-28,"17:31:00","D5","HRX",59
2022-04-28,"20:54:00","D5","HRN",37
2022-04-28,NA,"D5","PM",972.5
2022-04-28,"23:36:00","D5","PX",975.8
2022-04-28,"03:47:00","D5","PN",970
2022-04-28,NA,"D5","PPT",0
2022-04-28,NA,"D5","RS24h",23.6
2022-04-28,NA,"D5","VVM10",3.5
2022-04-28,NA,"D5","DVM10",59
2022-04-28,"15:56:00","D5","VVX10",10
2022-04-28,"15:56:00","D5","DVVX10",73
2022-04-28,NA,"X2","TM",16.6
2022-04-28,"14:45:00","X2","TX",20.4
2022-04-28,"04:00:00","X2","TN",13.4
2022-04-28,NA,"X2","HRM",66
2022-04-28,"23:24:00","X2","HRX",81
2022-04-28,"14:02:00","X2","HRN",50
2022-04-28,NA,"X4","TM",17.9
2022-04-28,"15:05:00","X4","TX",20.5
2022-04-28,"02:36:00","X4","TN",15.8
2022-04-28,NA,"X4","HRM",55
2022-04-28,"02:26:00","X4","HRX",70
2022-04-28,"14:04:00","X4","HRN",45
2022-04-28,NA,"X4","PM",1016.8
2022-04-28,"23:05:00","X4","PX",1020.2
2022-04-28,"03:30:00","X4","PN",1014.3
2022-04-28,NA,"X4","PPT",0
2022-04-28,NA,"X4","RS24h",22.3
2022-04-28,NA,"X4","VVM10",1.8
2022-04-28,NA,"X4","DVM10",95
2022-04-28,"14:20:00","X4","VVX10",9.7
2022-04-28,"14:20:00","X4","DVVX10",88
2022-04-28,NA,"X8","TM",17.3
2022-04-28,"11:17:00","X8","TX",21.3
2022-04-28,"03:02:00","X8","TN",13.2
2022-04-28,NA,"X8","HRM",53
2022-04-28,"20:32:00","X8","HRX",68
2022-04-28,"22:14:00","X8","HRN",40
2022-04-28,NA,"X8","PM",1011
2022-04-28,"23:35:00","X8","PX",1014.3
2022-04-28,"03:56:00","X8","PN",1008.5
2022-04-28,NA,"X8","PPT",0
2022-04-28,NA,"X8","RS24h",20.8
2022-04-28,NA,"X8","VVM10",1.7
2022-04-28,NA,"X8","DVM10",76
2022-04-28,"14:14:00","X8","VVX10",9.4
2022-04-28,"14:14:00","X8","DVVX10",66
2022-04-29,NA,"D5","TM",18.9
2022-04-29,"12:35:00","D5","TX",24.6
2022-04-29,"19:24:00","D5","TN",15.5
2022-04-29,NA,"D5","HRM",52
2022-04-29,"18:54:00","D5","HRX",71
2022-04-29,"12:42:00","D5","HRN",39
2022-04-29,NA,"D5","PM",975
2022-04-29,"09:30:00","D5","PX",976.4
2022-04-29,"18:36:00","D5","PN",973.8
2022-04-29,NA,"D5","PPT",0
2022-04-29,NA,"D5","RS24h",25.9
2022-04-29,NA,"D5","VVM10",3.1
2022-04-29,NA,"D5","DVM10",211
2022-04-29,"13:55:00","D5","VVX10",7.9
2022-04-29,"13:55:00","D5","DVVX10",171
2022-04-29,NA,"X2","TM",18.7
2022-04-29,"11:21:00","X2","TX",24.7
2022-04-29,"05:22:00","X2","TN",13.5
2022-04-29,NA,"X2","HRM",61
2022-04-29,"05:38:00","X2","HRX",79
2022-04-29,"13:17:00","X2","HRN",41
2022-04-29,NA,"X4","TM",19.7
2022-04-29,"12:10:00","X4","TX",24.9
2022-04-29,"04:56:00","X4","TN",15.9
2022-04-29,NA,"X4","HRM",52
2022-04-29,"04:30:00","X4","HRX",61
2022-04-29,"12:10:00","X4","HRN",36
2022-04-29,NA,"X4","PM",1019.2
2022-04-29,"09:35:00","X4","PX",1020.7
2022-04-29,"18:37:00","X4","PN",1017.9
2022-04-29,NA,"X4","PPT",0
2022-04-29,NA,"X4","RS24h",25.1
2022-04-29,NA,"X4","VVM10",1.4
2022-04-29,NA,"X4","DVM10",178
2022-04-29,"13:38:00","X4","VVX10",7
2022-04-29,"13:38:00","X4","DVVX10",164
2022-04-29,NA,"X8","TM",19.1
2022-04-29,"12:49:00","X8","TX",24.8
2022-04-29,"05:08:00","X8","TN",13.8
2022-04-29,NA,"X8","HRM",55
2022-04-29,"20:50:00","X8","HRX",69
2022-04-29,"13:02:00","X8","HRN",38
2022-04-29,NA,"X8","PM",1013.4
2022-04-29,"09:08:00","X8","PX",1014.7
2022-04-29,"18:33:00","X8","PN",1012.3
2022-04-29,NA,"X8","PPT",0
2022-04-29,NA,"X8","RS24h",24.6
2022-04-29,NA,"X8","VVM10",1.5
2022-04-29,NA,"X8","DVM10",226
2022-04-29,"13:55:00","X8","VVX10",8
2022-04-29,"13:55:00","X8","DVVX10",180
2022-04-30,NA,"D5","TM",17.1
2022-04-30,"11:10:00","D5","TX",22.3
2022-04-30,"17:23:00","D5","TN",14.1
2022-04-30,NA,"D5","HRM",65
2022-04-30,"17:06:00","D5","HRX",91
2022-04-30,"10:55:00","D5","HRN",47
2022-04-30,NA,"D5","PM",972.6
2022-04-30,"00:02:00","D5","PX",974.4
2022-04-30,"13:41:00","D5","PN",971.2
2022-04-30,NA,"D5","PPT",0.7
2022-04-30,NA,"D5","RS24h",21.7
2022-04-30,NA,"D5","VVM10",3.2
2022-04-30,NA,"D5","DVM10",229
2022-04-30,"13:56:00","D5","VVX10",10.8
2022-04-30,"13:56:00","D5","DVVX10",175
2022-04-30,NA,"X2","TM",18
2022-04-30,"13:22:00","X2","TX",22.8
2022-04-30,"05:20:00","X2","TN",14.4
2022-04-30,NA,"X2","HRM",70
2022-04-30,"04:20:00","X2","HRX",84
2022-04-30,"13:18:00","X2","HRN",51
2022-04-30,NA,"X4","TM",19.1
2022-04-30,"14:05:00","X4","TX",22.6
2022-04-30,"03:17:00","X4","TN",16.5
2022-04-30,NA,"X4","HRM",59
2022-04-30,"04:05:00","X4","HRX",68
2022-04-30,"14:06:00","X4","HRN",43
2022-04-30,NA,"X4","PM",1016.8
2022-04-30,"00:01:00","X4","PX",1018.6
2022-04-30,"13:42:00","X4","PN",1015.5
2022-04-30,NA,"X4","PPT",0.1
2022-04-30,NA,"X4","RS24h",21.8
2022-04-30,NA,"X4","VVM10",1.4
2022-04-30,NA,"X4","DVM10",164
2022-04-30,"13:42:00","X4","VVX10",7.7
2022-04-30,"13:42:00","X4","DVVX10",210
2022-04-30,NA,"X8","TM",18.5
2022-04-30,"12:26:00","X8","TX",22.9
2022-04-30,"04:33:00","X8","TN",14.6
2022-04-30,NA,"X8","HRM",63
2022-04-30,"05:14:00","X8","HRX",75
2022-04-30,"10:41:00","X8","HRN",45
2022-04-30,NA,"X8","PM",1011.1
2022-04-30,"00:00:00","X8","PX",1012.8
2022-04-30,"13:47:00","X8","PN",1009.7
2022-04-30,NA,"X8","PPT",0
2022-04-30,NA,"X8","RS24h",21.6
2022-04-30,NA,"X8","VVM10",1.5
2022-04-30,NA,"X8","DVM10",211
2022-04-30,"13:31:00","X8","VVX10",8.2
2022-04-30,"13:31:00","X8","DVVX10",221
2022-05-01,NA,"D5","TM",16.7
2022-05-01,"14:25:00","D5","TX",21.6
2022-05-01,"04:00:00","D5","TN",13.8
2022-05-01,NA,"D5","HRM",66
2022-05-01,"02:00:00","D5","HRX",80
2022-05-01,"14:26:00","D5","HRN",50
2022-05-01,NA,"D5","PM",969.8
2022-05-01,"00:00:00","D5","PX",971.8
2022-05-01,"23:58:00","D5","PN",968.2
2022-05-01,NA,"D5","PPT",0
2022-05-01,NA,"D5","RS24h",26.7
2022-05-01,NA,"D5","VVM10",2.6
2022-05-01,NA,"D5","DVM10",209
2022-05-01,"14:16:00","D5","VVX10",10.1
2022-05-01,"14:16:00","D5","DVVX10",196
2022-05-01,NA,"X2","TM",17.9
2022-05-01,"14:00:00","X2","TX",22.1
2022-05-01,"03:49:00","X2","TN",14.9
2022-05-01,NA,"X2","HRM",71
2022-05-01,"04:07:00","X2","HRX",86
2022-05-01,"15:26:00","X2","HRN",52
2022-05-01,NA,"X4","TM",18.4
2022-05-01,"14:44:00","X4","TX",21.2
2022-05-01,"04:55:00","X4","TN",16.6
2022-05-01,NA,"X4","HRM",61
2022-05-01,"06:07:00","X4","HRX",72
2022-05-01,"15:25:00","X4","HRN",48
2022-05-01,NA,"X4","PM",1014
2022-05-01,"00:00:00","X4","PX",1016
2022-05-01,"23:59:00","X4","PN",1012.3
2022-05-01,NA,"X4","PPT",0
2022-05-01,NA,"X4","RS24h",25.8
2022-05-01,NA,"X4","VVM10",1.7
2022-05-01,NA,"X4","DVM10",157
2022-05-01,"16:12:00","X4","VVX10",6.9
2022-05-01,"16:12:00","X4","DVVX10",183
2022-05-01,NA,"X8","TM",17.9
2022-05-01,"12:05:00","X8","TX",22.3
2022-05-01,"03:35:00","X8","TN",13.8
2022-05-01,NA,"X8","HRM",65
2022-05-01,"03:47:00","X8","HRX",85
2022-05-01,"13:39:00","X8","HRN",48
2022-05-01,NA,"X8","PM",1008.3
2022-05-01,"00:00:00","X8","PX",1010.3
2022-05-01,"23:59:00","X8","PN",1006.5
2022-05-01,NA,"X8","PPT",0
2022-05-01,NA,"X8","RS24h",26.1
2022-05-01,NA,"X8","VVM10",1.6
2022-05-01,NA,"X8","DVM10",188
2022-05-01,"15:24:00","X8","VVX10",7.6
2022-05-01,"15:24:00","X8","DVVX10",175
2022-05-02,NA,"D5","TM",15.8
2022-05-02,"12:44:00","D5","TX",20.4
2022-05-02,"23:59:00","D5","TN",12.8
2022-05-02,NA,"D5","HRM",60
2022-05-02,"07:18:00","D5","HRX",76
2022-05-02,"11:54:00","D5","HRN",45
2022-05-02,NA,"D5","PM",966.3
2022-05-02,"00:05:00","D5","PX",968.2
2022-05-02,"16:28:00","D5","PN",964.9
2022-05-02,NA,"D5","PPT",0.1
2022-05-02,NA,"D5","RS24h",15.1
2022-05-02,NA,"D5","VVM10",2.4
2022-05-02,NA,"D5","DVM10",70
2022-05-02,"06:25:00","D5","VVX10",6.5
2022-05-02,"06:25:00","D5","DVVX10",68
2022-05-02,NA,"X2","TM",17.4
2022-05-02,"12:54:00","X2","TX",19.9
2022-05-02,"23:13:00","X2","TN",15.1
2022-05-02,NA,"X2","HRM",68
2022-05-02,"07:43:00","X2","HRX",83
2022-05-02,"09:43:00","X2","HRN",53
2022-05-02,NA,"X4","TM",17.9
2022-05-02,"09:38:00","X4","TX",20.3
2022-05-02,"21:18:00","X4","TN",16.3
2022-05-02,NA,"X4","HRM",58
2022-05-02,"06:30:00","X4","HRX",70
2022-05-02,"15:15:00","X4","HRN",43
2022-05-02,NA,"X4","PM",1010.4
2022-05-02,"00:30:00","X4","PX",1012.3
2022-05-02,"16:32:00","X4","PN",1009
2022-05-02,NA,"X4","PPT",0.3
2022-05-02,NA,"X4","RS24h",16.7
2022-05-02,NA,"X4","VVM10",1.8
2022-05-02,NA,"X4","DVM10",84
2022-05-02,"16:34:00","X4","VVX10",5.7
2022-05-02,"16:34:00","X4","DVVX10",73
2022-05-02,NA,"X8","TM",17.5
2022-05-02,"12:32:00","X8","TX",21.3
2022-05-02,"23:59:00","X8","TN",14.7
2022-05-02,NA,"X8","HRM",57
2022-05-02,"04:33:00","X8","HRX",72
2022-05-02,"11:29:00","X8","HRN",43
2022-05-02,NA,"X8","PM",1004.6
2022-05-02,"00:02:00","X8","PX",1006.6
2022-05-02,"16:36:00","X8","PN",1003.2
2022-05-02,NA,"X8","PPT",0
2022-05-02,NA,"X8","RS24h",14.5
2022-05-02,NA,"X8","VVM10",1.7
2022-05-02,NA,"X8","DVM10",87
2022-05-02,"16:19:00","X8","VVX10",5.9
2022-05-02,"16:19:00","X8","DVVX10",90
2022-05-03,NA,"D5","TM",13.8
2022-05-03,"14:10:00","D5","TX",18
2022-05-03,"05:12:00","D5","TN",11.9
2022-05-03,NA,"D5","HRM",79
2022-05-03,"11:27:00","D5","HRX",97
2022-05-03,"01:45:00","D5","HRN",62
2022-05-03,NA,"D5","PM",966.6
2022-05-03,"23:09:00","D5","PX",968.7
2022-05-03,"05:31:00","D5","PN",964.5
2022-05-03,NA,"D5","PPT",0.9
2022-05-03,NA,"D5","RS24h",12.8
2022-05-03,NA,"D5","VVM10",4
2022-05-03,NA,"D5","DVM10",65
2022-05-03,"05:38:00","D5","VVX10",9.9
2022-05-03,"05:38:00","D5","DVVX10",60
2022-05-03,NA,"X2","TM",16.2
2022-05-03,"13:28:00","X2","TX",19.8
2022-05-03,"23:54:00","X2","TN",13.7
2022-05-03,NA,"X2","HRM",79
2022-05-03,"23:56:00","X2","HRX",92
2022-05-03,"13:34:00","X2","HRN",61
2022-05-03,NA,"X4","TM",16.4
2022-05-03,"13:49:00","X4","TX",19.5
2022-05-03,"05:00:00","X4","TN",14.9
2022-05-03,NA,"X4","HRM",74
2022-05-03,"11:02:00","X4","HRX",87
2022-05-03,"00:45:00","X4","HRN",53
2022-05-03,NA,"X4","PM",1010.9
2022-05-03,"23:13:00","X4","PX",1013.3
2022-05-03,"05:22:00","X4","PN",1008.9
2022-05-03,NA,"X4","PPT",1.3
2022-05-03,NA,"X4","RS24h",15.4
2022-05-03,NA,"X4","VVM10",2.2
2022-05-03,NA,"X4","DVM10",77
2022-05-03,"13:55:00","X4","VVX10",8.2
2022-05-03,"13:55:00","X4","DVVX10",93
2022-05-03,NA,"X8","TM",16
2022-05-03,"15:50:00","X8","TX",18.5
2022-05-03,"23:36:00","X8","TN",13.1
2022-05-03,NA,"X8","HRM",73
2022-05-03,"10:36:00","X8","HRX",96
2022-05-03,"01:43:00","X8","HRN",54
2022-05-03,NA,"X8","PM",1005
2022-05-03,"23:45:00","X8","PX",1007.3
2022-05-03,"05:22:00","X8","PN",1003
2022-05-03,NA,"X8","PPT",0.8
2022-05-03,NA,"X8","RS24h",13.8
2022-05-03,NA,"X8","VVM10",2.4
2022-05-03,NA,"X8","DVM10",69
2022-05-03,"09:11:00","X8","VVX10",8.2
2022-05-03,"09:11:00","X8","DVVX10",95
2022-05-04,NA,"D5","TM",14.4
2022-05-04,"12:26:00","D5","TX",19.7
2022-05-04,"04:00:00","D5","TN",11.5
2022-05-04,NA,"D5","HRM",77
2022-05-04,"04:15:00","D5","HRX",91
2022-05-04,"12:23:00","D5","HRN",56
2022-05-04,NA,"D5","PM",969.2
2022-05-04,"23:33:00","D5","PX",970.8
2022-05-04,"02:16:00","D5","PN",967.8
2022-05-04,NA,"D5","PPT",0
2022-05-04,NA,"D5","RS24h",12.8
2022-05-04,NA,"D5","VVM10",3.9
2022-05-04,NA,"D5","DVM10",58
2022-05-04,"09:14:00","D5","VVX10",9.6
2022-05-04,"09:14:00","D5","DVVX10",36
2022-05-04,NA,"X2","TM",16.1
2022-05-04,"12:31:00","X2","TX",19.9
2022-05-04,"04:00:00","X2","TN",12.8
2022-05-04,NA,"X2","HRM",77
2022-05-04,"00:07:00","X2","HRX",93
2022-05-04,"11:21:00","X2","HRN",62
2022-05-04,NA,"X4","TM",16.7
2022-05-04,"12:26:00","X4","TX",19.4
2022-05-04,"03:30:00","X4","TN",14.5
2022-05-04,NA,"X4","HRM",70
2022-05-04,"18:00:00","X4","HRX",79
2022-05-04,"11:29:00","X4","HRN",55
2022-05-04,NA,"X4","PM",1013.5
2022-05-04,"23:00:00","X4","PX",1015.2
2022-05-04,"02:12:00","X4","PN",1012.2
2022-05-04,NA,"X4","PPT",0
2022-05-04,NA,"X4","RS24h",12.1
2022-05-04,NA,"X4","VVM10",1.7
2022-05-04,NA,"X4","DVM10",64
2022-05-04,"13:22:00","X4","VVX10",6.8
2022-05-04,"13:22:00","X4","DVVX10",106
2022-05-04,NA,"X8","TM",16.2
2022-05-04,"12:17:00","X8","TX",20.7
2022-05-04,"03:42:00","X8","TN",12.3
2022-05-04,NA,"X8","HRM",73
2022-05-04,"00:28:00","X8","HRX",88
2022-05-04,"10:25:00","X8","HRN",52
2022-05-04,NA,"X8","PM",1007.8
2022-05-04,"21:05:00","X8","PX",1009.4
2022-05-04,"02:14:00","X8","PN",1006.4
2022-05-04,NA,"X8","PPT",0
